"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013116608","Census Tract 1166.08, Maricopa County, Arizona","454","null","145","null","0","13","null","null","0","null","13","null","47","null","56","null","0","13","null","null","0","13","null","null","142","null","115","null","40","42","null","null","8","null","15","null","41","null","57","null","19","23","null","null","82","86","null","null","28","28","null","null","44","null","40","null","0","13","null","null","3","7","null","null","0","null","13","null",
"1400000US04013116609","Census Tract 1166.09, Maricopa County, Arizona","225","null","97","null","0","13","null","null","0","null","13","null","0","null","13","null","4","10","null","null","0","13","null","null","0","null","13","null","0","13","null","null","17","null","28","null","15","null","25","null","7","11","null","null","51","52","null","null","70","62","null","null","49","null","55","null","12","23","null","null","0","13","null","null","0","null","13","null",
"1400000US04013116610","Census Tract 1166.10, Maricopa County, Arizona","573","null","171","null","52","61","null","null","2","null","6","null","21","null","31","null","6","10","null","null","63","53","null","null","86","null","95","null","31","48","null","null","33","null","37","null","27","null","33","null","38","47","null","null","12","16","null","null","38","36","null","null","30","null","39","null","28","26","null","null","14","31","null","null","92","null","124","null",
"1400000US04013116611","Census Tract 1166.11, Maricopa County, Arizona","346","null","122","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","38","null","43","null","0","13","null","null","46","null","49","null","11","null","19","null","65","77","null","null","38","27","null","null","10","15","null","null","68","null","62","null","34","39","null","null","36","43","null","null","0","null","13","null",
"1400000US04013116612","Census Tract 1166.12, Maricopa County, Arizona","550","null","134","null","0","18","null","null","11","null","18","null","0","null","18","null","0","18","null","null","78","81","null","null","51","null","56","null","5","11","null","null","0","null","18","null","0","null","18","null","125","97","null","null","60","51","null","null","85","57","null","null","40","null","40","null","17","23","null","null","50","60","null","null","28","null","39","null",
"1400000US04013116613","Census Tract 1166.13, Maricopa County, Arizona","497","null","158","null","126","92","null","null","0","null","18","null","90","null","63","null","80","98","null","null","50","88","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","9","15","null","null","82","83","null","null","51","null","59","null","0","18","null","null","0","18","null","null","9","null","15","null",
"1400000US04013116702","Census Tract 1167.02, Maricopa County, Arizona","1436","null","191","null","213","126","null","null","187","null","123","null","165","null","106","null","59","69","null","null","59","69","null","null","88","null","83","null","73","69","null","null","8","null","14","null","126","null","76","null","100","74","null","null","87","70","null","null","91","93","null","null","142","null","95","null","0","18","null","null","38","46","null","null","0","null","18","null",
"1400000US04013116703","Census Tract 1167.03, Maricopa County, Arizona","592","null","99","null","42","35","null","null","20","null","31","null","8","null","13","null","30","36","null","null","54","58","null","null","72","null","59","null","23","27","null","null","83","null","72","null","5","null","9","null","76","52","null","null","48","38","null","null","70","55","null","null","42","null","39","null","9","15","null","null","10","17","null","null","0","null","13","null",
"1400000US04013116704","Census Tract 1167.04, Maricopa County, Arizona","677","null","183","null","14","24","null","null","0","null","18","null","0","null","18","null","77","90","null","null","96","81","null","null","95","null","98","null","0","18","null","null","66","null","79","null","34","null","40","null","147","110","null","null","52","57","null","null","0","18","null","null","9","null","16","null","56","50","null","null","10","19","null","null","21","null","34","null",
"1400000US04013116707","Census Tract 1167.07, Maricopa County, Arizona","153","null","68","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","6","10","null","null","5","null","9","null","0","null","13","null","4","12","null","null","10","18","null","null","60","40","null","null","68","null","67","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013116708","Census Tract 1167.08, Maricopa County, Arizona","296","null","146","null","38","56","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","26","null","44","null","47","76","null","null","106","null","105","null","0","null","18","null","43","50","null","null","14","24","null","null","22","45","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04013116709","Census Tract 1167.09, Maricopa County, Arizona","89","null","63","null","0","13","null","null","0","null","13","null","0","null","13","null","3","6","null","null","0","13","null","null","0","null","13","null","19","24","null","null","4","null","6","null","0","null","13","null","0","13","null","null","0","13","null","null","46","54","null","null","0","null","13","null","17","26","null","null","0","13","null","null","0","null","13","null",
"1400000US04013116710","Census Tract 1167.10, Maricopa County, Arizona","74","null","44","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","15","23","null","null","0","null","13","null","20","29","null","null","14","24","null","null","25","null","27","null",
"1400000US04013116711","Census Tract 1167.11, Maricopa County, Arizona","67","null","39","null","0","13","null","null","0","null","13","null","7","null","11","null","6","9","null","null","0","13","null","null","0","null","13","null","5","7","null","null","0","null","13","null","0","null","13","null","0","13","null","null","2","5","null","null","27","22","null","null","0","null","13","null","20","29","null","null","0","13","null","null","0","null","13","null",
"1400000US04013116712","Census Tract 1167.12, Maricopa County, Arizona","292","null","100","null","19","29","null","null","0","null","18","null","0","null","18","null","58","88","null","null","0","18","null","null","16","null","27","null","12","19","null","null","0","null","18","null","56","null","40","null","20","34","null","null","35","45","null","null","28","32","null","null","14","null","25","null","16","28","null","null","0","18","null","null","18","null","32","null",
"1400000US04013116713","Census Tract 1167.13, Maricopa County, Arizona","142","null","94","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","11","20","null","null","56","57","null","null","15","24","null","null","0","null","18","null","60","65","null","null","0","18","null","null","0","null","18","null",
