"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011EA","B19001I_011M","B19001I_011MA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014M","B19001I_014MA","B19001I_014EA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","1398","300","null","null","304","123","null","null","222","null","105","null","246","117","null","null","99","null","72","null","71","null","75","null","102","76","null","null","113","61","null","null","54","null","52","null","46","null","35","null","64","null","41","null","29","39","null","null","15","null","22","null","33","36","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","1564","147","null","null","182","92","null","null","137","null","74","null","185","114","null","null","226","null","108","null","190","null","99","null","56","50","null","null","79","49","null","null","72","null","51","null","31","null","36","null","111","null","76","null","129","86","null","null","137","null","83","null","19","27","null","null","0","132","null","null","0","null","132","null","10","20","null","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","1080","128","null","null","157","74","null","null","145","null","85","null","30","32","null","null","86","null","48","null","110","null","75","null","144","64","null","null","49","47","null","null","80","null","69","null","54","null","36","null","78","null","45","null","33","29","null","null","55","null","58","null","39","42","null","null","10","17","null","null","10","null","17","null","0","132","null","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","930","150","null","null","59","43","null","null","149","null","94","null","109","78","null","null","157","null","94","null","107","null","67","null","86","84","null","null","25","26","null","null","79","null","52","null","0","null","132","null","89","null","69","null","12","19","null","null","29","null","32","null","17","26","null","null","12","19","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","1136","175","null","null","89","67","null","null","201","null","113","null","53","51","null","null","27","null","44","null","205","null","101","null","115","71","null","null","113","85","null","null","8","null","12","null","10","null","16","null","109","null","75","null","86","53","null","null","89","null","62","null","31","40","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","1587","161","null","null","131","111","null","null","135","null","120","null","184","120","null","null","57","null","76","null","122","null","95","null","165","89","null","null","144","103","null","null","67","null","54","null","54","null","51","null","142","null","92","null","147","85","null","null","193","null","102","null","46","46","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","1636","190","null","null","163","90","null","null","109","null","95","null","47","51","null","null","31","null","40","null","134","null","88","null","158","98","null","null","112","73","null","null","52","null","41","null","105","null","82","null","187","null","115","null","248","117","null","null","169","null","91","null","58","49","null","null","27","32","null","null","36","null","46","null","0","132","null","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","489","141","null","null","187","97","null","null","66","null","57","null","32","47","null","null","40","null","64","null","42","null","56","null","31","29","null","null","17","22","null","null","0","null","132","null","0","null","132","null","46","null","61","null","28","33","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","578","136","null","null","174","104","null","null","68","null","52","null","109","92","null","null","50","null","45","null","0","null","132","null","27","42","null","null","66","62","null","null","0","null","132","null","35","null","56","null","0","null","132","null","37","43","null","null","0","null","132","null","12","19","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","584","176","null","null","173","92","null","null","62","null","69","null","22","29","null","null","73","null","77","null","84","null","82","null","86","79","null","null","0","132","null","null","31","null","47","null","0","null","132","null","23","null","39","null","30","46","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","198","80","null","null","0","132","null","null","0","null","132","null","16","21","null","null","15","null","24","null","16","null","25","null","27","23","null","null","39","59","null","null","0","null","132","null","0","null","132","null","30","null","34","null","13","22","null","null","37","null","53","null","5","11","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","428","135","null","null","0","132","null","null","82","null","67","null","46","74","null","null","17","null","21","null","91","null","73","null","40","43","null","null","19","25","null","null","0","null","132","null","15","null","26","null","0","null","132","null","69","57","null","null","10","null","16","null","0","132","null","null","8","14","null","null","14","null","25","null","17","27","null","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","184","81","null","null","41","41","null","null","37","null","43","null","0","132","null","null","24","null","28","null","26","null","29","null","12","19","null","null","10","17","null","null","0","null","132","null","24","null","26","null","0","null","132","null","10","17","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","269","98","null","null","26","34","null","null","29","null","42","null","79","56","null","null","15","null","25","null","14","null","21","null","0","132","null","null","59","66","null","null","33","null","53","null","0","null","132","null","0","null","132","null","0","132","null","null","14","null","22","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","523","125","null","null","35","47","null","null","0","null","132","null","65","67","null","null","49","null","47","null","104","null","81","null","97","77","null","null","45","31","null","null","20","null","33","null","0","null","132","null","28","null","34","null","40","49","null","null","12","null","19","null","28","45","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
