"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04015951403","Census Tract 9514.03, Mohave County, Arizona","132","null","103","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","44","null","72","null","0","null","13","null","0","null","13","null","24","28","null","null","0","null","13","null","0","null","13","null","24","null","39","null","14","null","24","null","26","40","null","null","0","null","13","null",
"1400000US04015951404","Census Tract 9514.04, Mohave County, Arizona","250","null","129","null","76","96","null","null","0","null","13","null","37","null","57","null","0","null","13","null","0","null","13","null","52","null","70","null","0","null","13","null","0","null","13","null","37","null","38","null","21","39","null","null","0","null","13","null","0","null","13","null","27","null","40","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","280","null","110","null","0","13","null","null","108","null","108","null","41","null","63","null","0","null","13","null","10","null","16","null","22","null","27","null","0","null","13","null","0","null","13","null","35","null","32","null","50","35","null","null","0","null","13","null","14","null","24","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951503","Census Tract 9515.03, Mohave County, Arizona","29","null","34","null","0","13","null","null","0","null","13","null","0","null","13","null","15","null","25","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","14","null","24","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951504","Census Tract 9515.04, Mohave County, Arizona","255","null","112","null","0","13","null","null","43","null","45","null","0","null","13","null","17","null","30","null","28","null","45","null","41","null","52","null","0","null","13","null","13","null","23","null","53","null","79","null","16","26","null","null","0","null","13","null","18","null","30","null","26","null","42","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","381","null","121","null","19","30","null","null","19","null","23","null","0","null","13","null","84","null","84","null","27","null","31","null","102","null","122","null","1","null","3","null","16","null","27","null","20","null","32","null","14","22","null","null","0","null","13","null","25","null","29","null","40","null","64","null","14","null","21","null","0","13","null","null","0","null","13","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","333","null","94","null","0","13","null","null","0","null","13","null","32","null","30","null","12","null","18","null","0","null","13","null","0","null","13","null","48","null","60","null","0","null","13","null","21","null","33","null","37","45","null","null","112","null","79","null","0","null","13","null","25","null","29","null","11","null","18","null","0","13","null","null","35","null","55","null",
"1400000US04015951701","Census Tract 9517.01, Mohave County, Arizona","335","null","201","null","27","104","null","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","104","null","0","null","13","null","61","null","60","null","0","null","13","null","0","null","13","null","60","40","null","null","59","null","117","null","122","null","157","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951702","Census Tract 9517.02, Mohave County, Arizona","278","null","156","null","0","13","null","null","0","null","13","null","57","null","67","null","0","null","13","null","61","null","75","null","0","null","13","null","0","null","13","null","0","null","13","null","56","null","97","null","88","76","null","null","0","null","13","null","16","null","28","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","626","null","205","null","47","46","null","null","95","null","101","null","76","null","80","null","0","null","13","null","0","null","13","null","42","null","67","null","0","null","13","null","11","null","19","null","64","null","79","null","107","93","null","null","109","null","148","null","67","null","103","null","8","null","16","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","343","null","163","null","5","10","null","null","16","null","23","null","24","null","30","null","51","null","64","null","0","null","13","null","14","null","22","null","24","null","30","null","12","null","21","null","22","null","39","null","48","59","null","null","9","null","13","null","50","null","85","null","13","null","20","null","55","null","78","null","0","13","null","null","0","null","13","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","88","null","65","null","10","15","null","null","14","null","21","null","0","null","13","null","13","null","14","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","29","44","null","null","19","null","29","null","3","null","6","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","202","null","93","null","11","17","null","null","0","null","13","null","0","null","13","null","13","null","23","null","9","null","14","null","28","null","47","null","0","null","13","null","0","null","13","null","0","null","13","null","18","21","null","null","41","null","53","null","9","null","15","null","41","null","50","null","22","null","30","null","0","13","null","null","10","null","15","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","384","null","126","null","15","21","null","null","0","null","13","null","0","null","13","null","8","null","15","null","20","null","18","null","61","null","62","null","0","null","13","null","45","null","58","null","66","null","72","null","6","11","null","null","31","null","40","null","42","null","51","null","64","null","79","null","0","null","13","null","15","27","null","null","11","null","20","null",
"1400000US04015952005","Census Tract 9520.05, Mohave County, Arizona","102","null","102","null","0","13","null","null","50","null","56","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","52","81","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015952006","Census Tract 9520.06, Mohave County, Arizona","140","null","77","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","76","null","104","null","40","null","50","null","24","null","41","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015952007","Census Tract 9520.07, Mohave County, Arizona","59","null","80","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","39","null","71","null","20","null","36","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","98","null","41","null","0","13","null","null","10","null","16","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","39","35","null","null","0","null","13","null","26","null","29","null","23","null","37","null","0","null","13","null","0","13","null","null","0","null","13","null",
