"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04027000909","Census Tract 9.09, Yuma County, Arizona","1459","380","null","null","88","null","115","null","54","64","null","null","0","null","19","null","68","null","103","null","0","null","19","null","34","null","44","null","52","56","null","null","133","null","133","null","100","152","null","null","206","204","null","null","0","null","19","null","401","283","null","null","248","null","171","null","0","19","null","null","53","71","null","null","22","null","36","null",
"1400000US04027000910","Census Tract 9.10, Yuma County, Arizona","716","161","null","null","114","null","85","null","13","28","null","null","0","null","13","null","12","null","25","null","0","null","13","null","0","null","13","null","40","73","null","null","0","null","13","null","38","54","null","null","23","32","null","null","0","null","13","null","102","93","null","null","304","null","195","null","70","80","null","null","0","13","null","null","0","null","13","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","401","118","null","null","37","null","40","null","41","43","null","null","63","null","62","null","0","null","13","null","41","null","52","null","0","null","13","null","0","13","null","null","12","null","24","null","33","41","null","null","49","61","null","null","15","null","23","null","0","13","null","null","32","null","44","null","33","31","null","null","32","45","null","null","13","null","15","null",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","194","58","null","null","52","null","42","null","37","42","null","null","0","null","13","null","9","null","12","null","0","null","13","null","0","null","13","null","6","9","null","null","0","null","13","null","0","13","null","null","32","28","null","null","13","null","20","null","28","19","null","null","11","null","12","null","0","13","null","null","0","13","null","null","6","null","9","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","501","136","null","null","49","null","29","null","49","37","null","null","75","null","45","null","110","null","110","null","19","null","20","null","35","null","49","null","30","20","null","null","16","null","17","null","12","14","null","null","31","26","null","null","36","null","30","null","31","30","null","null","4","null","7","null","0","13","null","null","4","9","null","null","0","null","13","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","1390","327","null","null","0","null","19","null","83","91","null","null","161","null","152","null","35","null","68","null","0","null","19","null","237","null","171","null","301","284","null","null","140","null","122","null","0","19","null","null","153","111","null","null","73","null","96","null","67","71","null","null","117","null","125","null","23","28","null","null","0","19","null","null","0","null","19","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","527","244","null","null","0","null","13","null","8","12","null","null","9","null","14","null","34","null","54","null","28","null","45","null","9","null","15","null","30","37","null","null","29","null","31","null","41","48","null","null","19","19","null","null","76","null","60","null","231","224","null","null","0","null","13","null","13","20","null","null","0","13","null","null","0","null","13","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","591","216","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","19","null","35","null","66","null","98","null","0","19","null","null","0","null","19","null","0","19","null","null","56","68","null","null","12","null","21","null","104","91","null","null","0","null","19","null","211","168","null","null","99","63","null","null","24","null","38","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","35","25","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","6","10","null","null","20","17","null","null","0","null","13","null","0","13","null","null","9","null","17","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","751","129","null","null","79","null","63","null","26","46","null","null","0","null","19","null","0","null","19","null","0","null","19","null","42","null","52","null","44","66","null","null","82","null","62","null","58","47","null","null","86","66","null","null","95","null","66","null","50","45","null","null","64","null","56","null","73","53","null","null","28","32","null","null","24","null","26","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","325","88","null","null","44","null","52","null","44","46","null","null","1","null","2","null","9","null","11","null","20","null","24","null","8","null","14","null","24","31","null","null","28","null","28","null","38","41","null","null","25","42","null","null","54","null","38","null","27","29","null","null","0","null","13","null","0","13","null","null","3","5","null","null","0","null","13","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","99","60","null","null","3","null","5","null","21","32","null","null","14","null","22","null","0","null","13","null","0","null","13","null","5","null","7","null","0","13","null","null","0","null","13","null","28","44","null","null","0","13","null","null","5","null","9","null","12","18","null","null","11","null","7","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027010915","Census Tract 109.15, Yuma County, Arizona","350","204","null","null","12","null","19","null","25","27","null","null","18","null","31","null","0","null","13","null","0","null","13","null","21","null","35","null","20","31","null","null","68","null","81","null","7","12","null","null","15","21","null","null","0","null","13","null","8","13","null","null","117","null","169","null","39","62","null","null","0","13","null","null","0","null","13","null",
"1400000US04027010916","Census Tract 109.16, Yuma County, Arizona","91","58","null","null","0","null","13","null","0","13","null","null","39","null","50","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","37","37","null","null","15","null","23","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","290","74","null","null","39","null","32","null","7","8","null","null","28","null","25","null","2","null","3","null","21","null","12","null","58","null","50","null","28","21","null","null","6","null","7","null","0","13","null","null","0","13","null","null","21","null","18","null","36","37","null","null","37","null","38","null","6","7","null","null","1","4","null","null","0","null","13","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","283","140","null","null","0","null","13","null","0","13","null","null","0","null","13","null","2","null","3","null","0","null","13","null","5","null","11","null","10","17","null","null","8","null","13","null","5","9","null","null","7","11","null","null","7","null","12","null","188","131","null","null","22","null","25","null","19","17","null","null","10","12","null","null","0","null","13","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","353","123","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","16","null","0","13","null","null","0","null","13","null","0","13","null","null","49","52","null","null","38","null","35","null","97","78","null","null","83","null","81","null","11","20","null","null","70","71","null","null","0","null","13","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","157","84","null","null","0","null","13","null","13","22","null","null","3","null","5","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","39","48","null","null","32","38","null","null","42","null","48","null","17","23","null","null","6","null","9","null","0","13","null","null","0","13","null","null","5","null","14","null",
