"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","315","103","null","null","46","null","63","null","13","null","20","null","8","null","13","null","9","17","null","null","20","23","null","null","0","null","17","null","23","null","31","null","0","17","null","null","31","null","29","null","21","23","null","null","64","null","64","null","28","null","37","null","3","null","7","null","1","null","6","null","44","35","null","null","4","9","null","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","140","52","null","null","9","null","13","null","17","null","21","null","9","null","14","null","17","20","null","null","0","12","null","null","0","null","12","null","10","null","17","null","0","12","null","null","38","null","36","null","10","16","null","null","0","null","12","null","14","null","17","null","16","null","23","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","172","75","null","null","0","null","17","null","10","null","16","null","8","null","14","null","11","17","null","null","30","48","null","null","0","null","17","null","0","null","17","null","0","17","null","null","30","null","28","null","11","17","null","null","49","null","38","null","8","null","12","null","15","null","20","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","82","56","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","17","null","13","21","null","null","0","null","12","null","27","null","45","null","0","null","12","null","0","null","12","null","22","26","null","null","11","17","null","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","31","27","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","9","null","14","null","0","12","null","null","0","null","12","null","14","20","null","null","8","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","12","19","null","null","0","null","12","null","12","null","19","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","157","88","null","null","18","null","38","null","26","null","49","null","0","null","12","null","0","12","null","null","24","38","null","null","11","null","20","null","0","null","12","null","0","12","null","null","39","null","32","null","19","37","null","null","0","null","12","null","0","null","12","null","20","null","39","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","12","21","null","null","0","null","12","null","0","null","12","null","0","null","12","null","12","21","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","266","114","null","null","31","null","44","null","102","null","76","null","20","null","33","null","0","12","null","null","0","12","null","null","22","null","35","null","7","null","12","null","0","12","null","null","0","null","12","null","57","73","null","null","0","null","12","null","27","null","27","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","69","42","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","5","8","null","null","12","null","21","null","15","null","23","null","0","12","null","null","0","null","12","null","10","15","null","null","11","null","12","null","0","null","12","null","12","null","12","null","4","null","7","null","0","12","null","null","0","12","null","null",
"1400000US04013420302","Census Tract 4203.02, Maricopa County, Arizona","98","45","null","null","0","null","17","null","0","null","17","null","16","null","20","null","0","17","null","null","0","17","null","null","6","null","11","null","21","null","37","null","9","15","null","null","0","null","17","null","0","17","null","null","37","null","32","null","7","null","12","null","0","null","17","null","0","null","17","null","0","17","null","null","2","9","null","null",
"1400000US04013420303","Census Tract 4203.03, Maricopa County, Arizona","137","73","null","null","53","null","29","null","0","null","12","null","0","null","12","null","31","50","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","27","null","43","null","0","12","null","null","0","null","12","null","16","null","21","null","0","null","12","null","0","null","12","null","10","17","null","null","0","12","null","null",
"1400000US04013420304","Census Tract 4203.04, Maricopa County, Arizona","2","4","null","null","0","null","12","null","2","null","4","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013420401","Census Tract 4204.01, Maricopa County, Arizona","503","124","null","null","84","null","64","null","32","null","32","null","40","null","40","null","98","86","null","null","48","41","null","null","48","null","47","null","52","null","73","null","0","12","null","null","8","null","14","null","28","43","null","null","35","null","45","null","25","null","34","null","0","null","12","null","5","null","13","null","0","12","null","null","0","12","null","null",
"1400000US04013420402","Census Tract 4204.02, Maricopa County, Arizona","27","25","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","10","14","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","16","null","2","null","5","null","0","null","12","null","0","null","12","null","0","12","null","null","5","7","null","null",
"1400000US04013420501","Census Tract 4205.01, Maricopa County, Arizona","742","141","null","null","32","null","46","null","64","null","69","null","75","null","62","null","65","80","null","null","135","103","null","null","55","null","56","null","83","null","74","null","53","57","null","null","0","null","17","null","12","23","null","null","100","null","82","null","68","null","67","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04013420503","Census Tract 4205.03, Maricopa County, Arizona","183","81","null","null","0","null","12","null","26","null","30","null","59","null","61","null","26","43","null","null","0","12","null","null","8","null","12","null","13","null","25","null","0","12","null","null","13","null","21","null","18","22","null","null","7","null","10","null","0","null","12","null","0","null","12","null","0","null","12","null","13","21","null","null","0","12","null","null",
