"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","2262","null","211","null","19","null","20","null","52","39","null","null","49","54","null","null","89","71","null","null","86","97","null","null","172","null","186","null","56","null","52","null","51","39","null","null","218","126","null","null","306","124","null","null","273","null","130","null","484","null","144","null","237","103","null","null","155","85","null","null","15","24","null","null","0","101","null","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","534","null","130","null","0","null","101","null","14","23","null","null","18","33","null","null","0","101","null","null","12","20","null","null","18","null","28","null","16","null","25","null","0","101","null","null","20","25","null","null","94","91","null","null","135","null","98","null","108","null","95","null","66","65","null","null","19","31","null","null","14","24","null","null","0","101","null","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","908","null","183","null","17","null","29","null","62","51","null","null","62","68","null","null","44","45","null","null","14","23","null","null","46","null","47","null","66","null","79","null","35","38","null","null","106","82","null","null","49","48","null","null","165","null","103","null","138","null","92","null","18","33","null","null","18","33","null","null","68","103","null","null","0","101","null","null",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","1861","null","242","null","285","null","136","null","132","91","null","null","196","112","null","null","224","137","null","null","162","86","null","null","67","null","42","null","99","null","63","null","90","60","null","null","88","66","null","null","119","73","null","null","179","null","110","null","112","null","77","null","71","69","null","null","0","101","null","null","0","101","null","null","37","44","null","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","1406","null","194","null","283","null","118","null","158","72","null","null","112","70","null","null","122","64","null","null","45","57","null","null","139","null","68","null","79","null","65","null","60","44","null","null","84","72","null","null","30","31","null","null","103","null","78","null","133","null","78","null","7","14","null","null","22","26","null","null","29","48","null","null","0","101","null","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","1255","null","189","null","86","null","84","null","96","74","null","null","40","46","null","null","184","127","null","null","69","51","null","null","95","null","62","null","120","null","95","null","65","58","null","null","48","42","null","null","180","125","null","null","97","null","66","null","21","null","26","null","93","78","null","null","0","101","null","null","27","32","null","null","34","32","null","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","1341","null","113","null","21","null","28","null","14","27","null","null","0","101","null","null","27","47","null","null","31","45","null","null","32","null","38","null","40","null","41","null","49","45","null","null","67","83","null","null","29","39","null","null","170","null","111","null","349","null","127","null","286","132","null","null","126","112","null","null","62","45","null","null","38","43","null","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","1088","null","212","null","196","null","121","null","23","30","null","null","24","33","null","null","69","60","null","null","93","138","null","null","60","null","69","null","45","null","42","null","28","41","null","null","77","85","null","null","212","185","null","null","50","null","52","null","67","null","57","null","63","85","null","null","0","101","null","null","81","94","null","null","0","101","null","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","1503","null","185","null","136","null","81","null","63","44","null","null","112","97","null","null","242","115","null","null","152","96","null","null","62","null","51","null","133","null","79","null","105","85","null","null","116","96","null","null","110","58","null","null","72","null","56","null","75","null","55","null","92","71","null","null","0","101","null","null","33","53","null","null","0","101","null","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","2101","null","242","null","46","null","45","null","45","44","null","null","114","96","null","null","107","88","null","null","179","115","null","null","206","null","114","null","167","null","112","null","139","86","null","null","123","74","null","null","275","130","null","null","175","null","87","null","251","null","117","null","187","85","null","null","32","37","null","null","40","60","null","null","15","23","null","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","1489","null","239","null","277","null","136","null","125","77","null","null","52","31","null","null","93","79","null","null","39","41","null","null","52","null","49","null","53","null","54","null","65","52","null","null","125","85","null","null","132","116","null","null","100","null","62","null","251","null","145","null","48","53","null","null","10","16","null","null","61","68","null","null","6","21","null","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","3528","null","278","null","45","null","42","null","103","93","null","null","79","83","null","null","233","155","null","null","168","110","null","null","50","null","47","null","138","null","109","null","136","74","null","null","176","85","null","null","391","157","null","null","553","null","201","null","335","null","129","null","553","175","null","null","99","72","null","null","134","77","null","null","335","139","null","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","1268","null","184","null","25","null","29","null","58","42","null","null","47","44","null","null","201","166","null","null","64","44","null","null","128","null","79","null","130","null","85","null","12","20","null","null","119","68","null","null","76","48","null","null","162","null","99","null","183","null","82","null","48","62","null","null","0","101","null","null","0","101","null","null","15","24","null","null",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","2444","null","273","null","106","null","84","null","122","76","null","null","188","111","null","null","188","94","null","null","158","81","null","null","165","null","76","null","146","null","72","null","174","90","null","null","235","101","null","null","230","121","null","null","233","null","121","null","232","null","154","null","210","105","null","null","47","45","null","null","10","18","null","null","0","101","null","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","812","null","168","null","46","null","56","null","74","67","null","null","53","67","null","null","70","74","null","null","85","57","null","null","38","null","37","null","38","null","36","null","63","43","null","null","45","58","null","null","96","61","null","null","76","null","53","null","88","null","58","null","16","25","null","null","12","20","null","null","0","101","null","null","12","19","null","null",
