"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","263","71","null","null","11","11","null","null","0","12","null","null","47","null","33","null","37","null","36","null","51","42","null","null","5","8","null","null","19","17","null","null","5","null","7","null","15","null","13","null","15","14","null","null","17","16","null","null","30","20","null","null","5","8","null","null","0","null","12","null","6","null","10","null","0","12","null","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","195","115","null","null","0","17","null","null","61","56","null","null","0","null","17","null","0","null","17","null","65","53","null","null","0","17","null","null","0","17","null","null","0","null","17","null","33","null","57","null","14","23","null","null","22","37","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","266","66","null","null","19","28","null","null","28","24","null","null","8","null","13","null","22","null","21","null","0","17","null","null","36","25","null","null","62","45","null","null","9","null","14","null","9","null","14","null","22","19","null","null","25","22","null","null","23","20","null","null","3","9","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04013109703","Census Tract 1097.03, Maricopa County, Arizona","142","47","null","null","15","24","null","null","0","12","null","null","9","null","10","null","14","null","22","null","0","12","null","null","10","13","null","null","7","10","null","null","13","null","12","null","0","null","12","null","19","14","null","null","22","17","null","null","27","27","null","null","6","9","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013109704","Census Tract 1097.04, Maricopa County, Arizona","99","24","null","null","0","12","null","null","7","9","null","null","0","null","12","null","9","null","11","null","17","14","null","null","3","6","null","null","10","12","null","null","0","null","12","null","14","null","13","null","8","9","null","null","27","22","null","null","0","12","null","null","0","12","null","null","4","null","7","null","0","null","12","null","0","12","null","null",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","98","30","null","null","0","12","null","null","10","16","null","null","0","null","12","null","0","null","12","null","0","12","null","null","16","15","null","null","17","13","null","null","10","null","16","null","0","null","12","null","5","8","null","null","23","21","null","null","8","12","null","null","4","7","null","null","5","null","8","null","0","null","12","null","0","12","null","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","124","36","null","null","10","14","null","null","20","16","null","null","0","null","12","null","7","null","11","null","0","12","null","null","30","20","null","null","15","17","null","null","19","null","16","null","0","null","12","null","14","14","null","null","9","10","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","330","74","null","null","21","22","null","null","0","17","null","null","8","null","14","null","18","null","20","null","33","23","null","null","38","35","null","null","9","14","null","null","21","null","34","null","0","null","17","null","63","46","null","null","51","31","null","null","15","22","null","null","36","44","null","null","17","null","19","null","0","null","17","null","0","17","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","238","63","null","null","15","16","null","null","25","30","null","null","16","null","18","null","23","null","23","null","0","17","null","null","32","32","null","null","6","10","null","null","25","null","27","null","0","null","17","null","55","39","null","null","21","23","null","null","20","21","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","233","60","null","null","40","34","null","null","16","21","null","null","41","null","37","null","0","null","12","null","32","40","null","null","14","23","null","null","8","9","null","null","9","null","10","null","8","null","12","null","12","17","null","null","10","11","null","null","18","13","null","null","20","18","null","null","0","null","12","null","0","null","12","null","5","9","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","148","64","null","null","65","45","null","null","0","12","null","null","0","null","12","null","10","null","15","null","17","20","null","null","25","30","null","null","0","12","null","null","0","null","12","null","10","null","14","null","6","10","null","null","8","12","null","null","0","12","null","null","7","13","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","175","57","null","null","76","45","null","null","15","17","null","null","9","null","13","null","0","null","17","null","16","17","null","null","20","23","null","null","0","17","null","null","0","null","17","null","0","null","17","null","8","12","null","null","8","14","null","null","0","17","null","null","13","17","null","null","0","null","17","null","10","null","16","null","0","17","null","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","1459","209","null","null","170","109","null","null","40","39","null","null","165","null","119","null","144","null","95","null","15","26","null","null","153","109","null","null","43","65","null","null","71","null","79","null","68","null","54","null","131","69","null","null","49","47","null","null","96","66","null","null","99","70","null","null","95","null","58","null","53","null","45","null","67","66","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","1251","147","null","null","109","64","null","null","8","14","null","null","159","null","79","null","32","null","29","null","83","62","null","null","30","21","null","null","165","80","null","null","132","null","70","null","55","null","47","null","142","101","null","null","128","89","null","null","74","39","null","null","63","45","null","null","32","null","30","null","29","null","31","null","10","17","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","708","150","null","null","170","96","null","null","87","52","null","null","20","null","22","null","0","null","12","null","21","19","null","null","17","20","null","null","19","21","null","null","81","null","55","null","9","null","15","null","74","61","null","null","57","43","null","null","77","57","null","null","22","27","null","null","24","null","25","null","10","null","16","null","20","22","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","1189","227","null","null","49","46","null","null","72","76","null","null","118","null","105","null","62","null","52","null","30","41","null","null","13","22","null","null","47","50","null","null","47","null","36","null","108","null","88","null","181","120","null","null","83","55","null","null","163","94","null","null","44","48","null","null","0","null","12","null","72","null","60","null","100","61","null","null",
