"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","74","null","52","null","0","13","null","null","12","null","20","null","0","null","13","null","9","null","14","null","16","null","20","null","4","7","null","null","0","13","null","null","7","10","null","null","0","null","13","null","0","13","null","null","26","null","41","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","131","null","65","null","27","34","null","null","9","null","16","null","0","null","13","null","7","null","10","null","0","null","13","null","11","18","null","null","0","13","null","null","0","13","null","null","0","null","13","null","12","17","null","null","0","null","13","null","0","13","null","null","16","null","26","null","25","null","20","null","16","24","null","null","8","null","12","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","3133","null","244","null","202","114","null","null","192","null","115","null","153","null","97","null","215","null","135","null","301","null","155","null","146","78","null","null","160","92","null","null","349","151","null","null","175","null","114","null","278","152","null","null","303","null","138","null","332","161","null","null","147","null","97","null","55","null","51","null","114","67","null","null","11","null","18","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","2248","null","199","null","62","52","null","null","99","null","66","null","215","null","142","null","186","null","127","null","87","null","58","null","126","97","null","null","128","98","null","null","158","92","null","null","79","null","74","null","239","130","null","null","317","null","149","null","276","127","null","null","139","null","93","null","39","null","36","null","68","56","null","null","30","null","49","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","2397","null","334","null","226","135","null","null","258","null","161","null","237","null","127","null","153","null","138","null","40","null","39","null","156","119","null","null","71","55","null","null","205","122","null","null","90","null","93","null","265","150","null","null","170","null","115","null","221","113","null","null","137","null","104","null","82","null","98","null","57","56","null","null","29","null","37","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","2119","null","167","null","149","96","null","null","189","null","122","null","77","null","51","null","120","null","64","null","187","null","118","null","69","47","null","null","47","41","null","null","101","58","null","null","207","null","122","null","48","50","null","null","275","null","124","null","241","112","null","null","173","null","107","null","12","null","21","null","113","84","null","null","111","null","70","null",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","2701","null","254","null","78","53","null","null","113","null","78","null","277","null","111","null","241","null","131","null","184","null","100","null","154","120","null","null","158","90","null","null","215","107","null","null","116","null","64","null","407","160","null","null","180","null","82","null","250","112","null","null","41","null","51","null","116","null","63","null","101","62","null","null","70","null","55","null",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","1978","null","188","null","89","70","null","null","37","null","46","null","72","null","74","null","159","null","120","null","46","null","59","null","105","74","null","null","74","57","null","null","85","63","null","null","120","null","68","null","359","148","null","null","150","null","77","null","212","113","null","null","213","null","106","null","72","null","57","null","63","60","null","null","122","null","67","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","2006","null","205","null","89","73","null","null","56","null","45","null","67","null","48","null","158","null","92","null","166","null","104","null","71","55","null","null","104","66","null","null","188","99","null","null","116","null","68","null","172","104","null","null","379","null","171","null","217","90","null","null","150","null","76","null","49","null","39","null","12","19","null","null","12","null","20","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","1640","null","128","null","63","44","null","null","71","null","51","null","62","null","41","null","157","null","99","null","118","null","76","null","40","30","null","null","98","72","null","null","141","69","null","null","91","null","61","null","252","105","null","null","259","null","100","null","124","69","null","null","112","null","63","null","32","null","38","null","12","23","null","null","8","null","13","null",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","2784","null","229","null","133","115","null","null","152","null","95","null","209","null","131","null","141","null","91","null","167","null","104","null","224","132","null","null","109","68","null","null","289","122","null","null","108","null","81","null","138","81","null","null","432","null","163","null","395","148","null","null","180","null","101","null","0","null","18","null","63","58","null","null","44","null","52","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","2103","null","186","null","238","150","null","null","212","null","96","null","189","null","92","null","161","null","87","null","137","null","93","null","152","93","null","null","204","115","null","null","196","151","null","null","63","null","48","null","125","105","null","null","188","null","142","null","151","68","null","null","30","null","35","null","0","null","18","null","37","38","null","null","20","null","32","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","2539","null","218","null","91","51","null","null","109","null","72","null","144","null","94","null","168","null","86","null","130","null","82","null","70","61","null","null","168","109","null","null","116","74","null","null","127","null","87","null","288","132","null","null","446","null","171","null","346","118","null","null","125","null","81","null","98","null","66","null","58","46","null","null","55","null","51","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","1024","null","104","null","8","14","null","null","65","null","63","null","39","null","33","null","132","null","74","null","97","null","71","null","44","57","null","null","35","29","null","null","102","69","null","null","68","null","49","null","110","67","null","null","93","null","66","null","191","96","null","null","40","null","37","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","1356","null","116","null","150","76","null","null","50","null","37","null","88","null","59","null","61","null","35","null","85","null","54","null","202","152","null","null","85","53","null","null","114","77","null","null","39","null","42","null","92","47","null","null","198","null","99","null","106","76","null","null","30","null","37","null","0","null","13","null","31","40","null","null","25","null","43","null",
