"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","1532","null","101","null","26","24","null","null","34","null","40","null","15","17","null","null","13","null","16","null","10","null","16","null","42","null","33","null","86","null","50","null","51","39","null","null","42","null","30","null","119","null","60","null","93","null","41","null","130","null","52","null","160","null","63","null","188","73","null","null","176","null","74","null","347","null","68","null",
"1400000US04019005200","Census Tract 52, Pima County, Arizona","872","null","171","null","70","39","null","null","25","null","33","null","82","47","null","null","73","null","57","null","63","null","46","null","95","null","67","null","45","null","48","null","78","68","null","null","0","null","12","null","122","null","76","null","69","null","40","null","100","null","48","null","30","null","28","null","10","15","null","null","10","null","15","null","0","null","12","null",
"1400000US04019005300","Census Tract 53, Pima County, Arizona","1166","null","110","null","29","35","null","null","48","null","34","null","12","18","null","null","69","null","39","null","16","null","18","null","33","null","31","null","18","null","19","null","40","28","null","null","27","null","25","null","95","null","51","null","48","null","38","null","120","null","49","null","227","null","99","null","73","43","null","null","79","null","41","null","232","null","77","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","16","null","17","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","16","null","17","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","31","null","15","null","5","8","null","null","0","null","12","null","5","7","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","5","null","8","null","10","null","8","null","6","null","8","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","16","null","17","null","0","12","null","null","0","null","12","null","8","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","8","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","125","null","33","null","15","11","null","null","0","null","12","null","24","16","null","null","6","null","8","null","9","null","9","null","12","null","12","null","10","null","10","null","8","9","null","null","8","null","9","null","4","null","6","null","14","null","13","null","9","null","10","null","0","null","12","null","0","12","null","null","6","null","9","null","0","null","12","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","3","null","4","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","3","null","4","null","0","null","12","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","2065","null","199","null","72","74","null","null","92","null","83","null","105","75","null","null","104","null","65","null","144","null","76","null","121","null","105","null","94","null","65","null","57","50","null","null","81","null","71","null","186","null","86","null","242","null","97","null","178","null","87","null","213","null","89","null","157","83","null","null","161","null","74","null","58","null","51","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","2293","null","219","null","163","105","null","null","36","null","56","null","196","121","null","null","57","null","44","null","161","null","100","null","96","null","71","null","26","null","39","null","83","56","null","null","104","null","86","null","147","null","83","null","190","null","88","null","367","null","120","null","363","null","153","null","161","100","null","null","46","null","40","null","97","null","96","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","4096","null","350","null","0","19","null","null","0","null","19","null","165","158","null","null","192","null","122","null","70","null","70","null","295","null","160","null","168","null","129","null","313","188","null","null","191","null","114","null","241","null","172","null","774","null","215","null","457","null","208","null","717","null","268","null","272","176","null","null","140","null","139","null","101","null","127","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","1198","null","159","null","52","48","null","null","55","null","44","null","42","43","null","null","28","null","26","null","24","null","30","null","19","null","23","null","41","null","42","null","93","59","null","null","32","null","29","null","185","null","127","null","163","null","64","null","173","null","83","null","97","null","51","null","35","27","null","null","115","null","66","null","44","null","39","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","2884","null","233","null","219","124","null","null","69","null","59","null","103","108","null","null","58","null","49","null","171","null","105","null","247","null","113","null","101","null","85","null","161","83","null","null","123","null","90","null","295","null","142","null","502","null","177","null","354","null","130","null","139","null","113","null","159","95","null","null","47","null","47","null","136","null","112","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","416","null","64","null","35","30","null","null","12","null","12","null","13","19","null","null","18","null","13","null","0","null","12","null","12","null","19","null","43","null","29","null","18","14","null","null","23","null","25","null","48","null","23","null","58","null","33","null","65","null","36","null","52","null","29","null","13","13","null","null","6","null","9","null","0","null","12","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","2579","null","250","null","81","75","null","null","13","null","21","null","61","49","null","null","93","null","57","null","71","null","59","null","22","null","26","null","217","null","107","null","94","83","null","null","128","null","69","null","309","null","124","null","357","null","147","null","503","null","152","null","466","null","158","null","63","59","null","null","34","null","38","null","67","null","85","null",
