"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","1216","204","null","null","32","38","null","null","107","null","70","null","60","55","null","null","25","29","null","null","86","null","84","null","51","null","54","null","50","47","null","null","53","42","null","null","90","null","82","null","227","118","null","null","96","null","68","null","139","105","null","null","42","38","null","null","0","null","132","null","43","39","null","null","115","null","64","null",
"1400000US04013610000","Census Tract 6100, Maricopa County, Arizona","1669","175","null","null","36","35","null","null","36","null","33","null","50","36","null","null","64","47","null","null","60","null","48","null","129","null","80","null","105","54","null","null","74","48","null","null","50","null","51","null","111","75","null","null","166","null","94","null","266","92","null","null","144","69","null","null","183","null","112","null","96","80","null","null","99","null","72","null",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","156","59","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","13","null","28","null","21","null","36","null","0","132","null","null","0","132","null","null","0","null","132","null","12","23","null","null","0","null","132","null","0","132","null","null","0","132","null","null","72","null","56","null","38","50","null","null","0","null","132","null",
"1400000US04013610200","Census Tract 6102, Maricopa County, Arizona","2457","227","null","null","108","73","null","null","61","null","44","null","70","76","null","null","23","26","null","null","70","null","55","null","49","null","42","null","77","71","null","null","111","86","null","null","86","null","59","null","141","82","null","null","245","null","94","null","328","109","null","null","316","114","null","null","116","null","54","null","235","106","null","null","421","null","140","null",
"1400000US04013610300","Census Tract 6103, Maricopa County, Arizona","2057","167","null","null","145","94","null","null","28","null","26","null","31","35","null","null","83","59","null","null","19","null","22","null","18","null","26","null","41","56","null","null","50","52","null","null","84","null","62","null","143","72","null","null","228","null","72","null","342","128","null","null","225","83","null","null","180","null","92","null","290","122","null","null","150","null","80","null",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","1344","157","null","null","83","55","null","null","9","null","13","null","12","16","null","null","36","37","null","null","7","null","10","null","31","null","43","null","12","13","null","null","24","26","null","null","67","null","100","null","105","81","null","null","244","null","104","null","176","98","null","null","225","65","null","null","175","null","80","null","86","59","null","null","52","null","41","null",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","1756","177","null","null","10","18","null","null","0","null","132","null","35","40","null","null","29","36","null","null","62","null","48","null","76","null","70","null","12","19","null","null","84","72","null","null","56","null","46","null","105","82","null","null","118","null","65","null","300","131","null","null","233","114","null","null","223","null","91","null","258","124","null","null","155","null","78","null",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","1647","196","null","null","41","41","null","null","12","null","21","null","52","73","null","null","33","42","null","null","24","null","29","null","54","null","46","null","46","47","null","null","97","93","null","null","40","null","48","null","119","79","null","null","106","null","62","null","287","124","null","null","373","134","null","null","135","null","84","null","169","98","null","null","59","null","45","null",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","2024","185","null","null","52","44","null","null","0","null","132","null","33","37","null","null","64","54","null","null","71","null","67","null","89","null","64","null","100","55","null","null","45","43","null","null","87","null","91","null","138","69","null","null","98","null","96","null","311","127","null","null","461","165","null","null","257","null","115","null","111","55","null","null","107","null","64","null",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","566","102","null","null","0","132","null","null","0","null","132","null","0","132","null","null","17","25","null","null","0","null","132","null","11","null","17","null","0","132","null","null","0","132","null","null","36","null","40","null","49","38","null","null","40","null","31","null","134","67","null","null","99","46","null","null","79","null","60","null","51","41","null","null","50","null","40","null",
"1400000US04013610900","Census Tract 6109, Maricopa County, Arizona","1455","138","null","null","5","11","null","null","0","null","132","null","61","61","null","null","11","19","null","null","53","null","53","null","35","null","34","null","52","43","null","null","14","24","null","null","0","null","132","null","42","38","null","null","96","null","77","null","159","71","null","null","268","102","null","null","113","null","78","null","319","100","null","null","227","null","107","null",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","570","93","null","null","0","132","null","null","9","null","14","null","0","132","null","null","35","33","null","null","7","null","15","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","33","25","null","null","58","null","45","null","101","49","null","null","151","84","null","null","48","null","35","null","27","28","null","null","101","null","66","null",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","754","123","null","null","0","132","null","null","11","null","19","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","43","57","null","null","0","null","132","null","92","99","null","null","27","null","31","null","113","71","null","null","149","86","null","null","84","null","57","null","42","41","null","null","193","null","86","null",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","1505","120","null","null","10","16","null","null","0","null","132","null","22","24","null","null","19","23","null","null","54","null","57","null","34","null","52","null","10","17","null","null","21","23","null","null","29","null","26","null","50","47","null","null","116","null","71","null","172","62","null","null","286","90","null","null","214","null","65","null","280","81","null","null","188","null","86","null",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","1039","158","null","null","24","26","null","null","21","null","29","null","12","19","null","null","23","22","null","null","10","null","17","null","92","null","70","null","34","33","null","null","42","28","null","null","66","null","68","null","38","35","null","null","143","null","81","null","145","109","null","null","177","83","null","null","76","null","60","null","64","74","null","null","72","null","53","null",
"1400000US04013611400","Census Tract 6114, Maricopa County, Arizona","1603","157","null","null","0","132","null","null","10","null","18","null","0","132","null","null","34","68","null","null","23","null","32","null","55","null","52","null","0","132","null","null","132","92","null","null","26","null","29","null","113","69","null","null","117","null","73","null","235","112","null","null","298","95","null","null","285","null","135","null","180","87","null","null","95","null","65","null",
"1400000US04013611500","Census Tract 6115, Maricopa County, Arizona","1120","127","null","null","0","132","null","null","0","null","132","null","14","23","null","null","0","132","null","null","10","null","16","null","0","null","132","null","49","79","null","null","33","41","null","null","17","null","32","null","99","84","null","null","66","null","53","null","297","128","null","null","155","100","null","null","116","null","87","null","165","94","null","null","99","null","94","null",
"1400000US04013611600","Census Tract 6116, Maricopa County, Arizona","958","106","null","null","0","132","null","null","15","null","24","null","0","132","null","null","11","20","null","null","0","null","132","null","25","null","29","null","0","132","null","null","0","132","null","null","63","null","74","null","44","55","null","null","139","null","93","null","143","90","null","null","146","89","null","null","102","null","72","null","152","76","null","null","118","null","61","null",
"1400000US04013611700","Census Tract 6117, Maricopa County, Arizona","2049","121","null","null","33","33","null","null","0","null","132","null","0","132","null","null","111","65","null","null","16","null","26","null","0","null","132","null","91","75","null","null","46","35","null","null","35","null","42","null","51","44","null","null","155","null","104","null","400","120","null","null","412","131","null","null","175","null","76","null","341","113","null","null","183","null","81","null",
"1400000US04013611800","Census Tract 6118, Maricopa County, Arizona","2393","102","null","null","45","47","null","null","93","null","78","null","36","40","null","null","30","35","null","null","30","null","35","null","55","null","43","null","206","125","null","null","95","98","null","null","15","null","25","null","236","116","null","null","250","null","112","null","703","159","null","null","400","163","null","null","80","null","64","null","91","55","null","null","28","null","33","null",
"1400000US04013611900","Census Tract 6119, Maricopa County, Arizona","708","144","null","null","0","132","null","null","26","null","43","null","0","132","null","null","17","27","null","null","0","null","132","null","23","null","38","null","0","132","null","null","0","132","null","null","97","null","69","null","69","44","null","null","66","null","22","null","121","84","null","null","104","78","null","null","120","null","88","null","65","65","null","null","0","null","132","null",
"1400000US04013612000","Census Tract 6120, Maricopa County, Arizona","649","117","null","null","0","132","null","null","0","null","132","null","0","132","null","null","49","55","null","null","0","null","132","null","0","null","132","null","5","11","null","null","12","24","null","null","8","null","12","null","56","40","null","null","53","null","48","null","207","100","null","null","92","58","null","null","34","null","47","null","71","55","null","null","62","null","49","null",
"1400000US04013612200","Census Tract 6122, Maricopa County, Arizona","796","84","null","null","6","12","null","null","0","null","132","null","5","8","null","null","4","7","null","null","40","null","37","null","77","null","69","null","16","19","null","null","45","55","null","null","14","null","22","null","68","47","null","null","121","null","70","null","46","39","null","null","65","47","null","null","136","null","63","null","108","60","null","null","45","null","44","null",
"1400000US04013612300","Census Tract 6123, Maricopa County, Arizona","1341","204","null","null","26","29","null","null","0","null","132","null","31","35","null","null","13","21","null","null","17","null","26","null","30","null","34","null","0","132","null","null","60","46","null","null","14","null","21","null","39","39","null","null","242","null","141","null","251","118","null","null","244","90","null","null","148","null","84","null","143","91","null","null","83","null","58","null",
"1400000US04013612400","Census Tract 6124, Maricopa County, Arizona","1846","188","null","null","59","82","null","null","0","null","132","null","0","132","null","null","0","132","null","null","67","null","54","null","137","null","106","null","54","78","null","null","116","100","null","null","34","null","39","null","187","79","null","null","183","null","77","null","304","128","null","null","272","112","null","null","142","null","83","null","137","82","null","null","154","null","103","null",
"1400000US04013612500","Census Tract 6125, Maricopa County, Arizona","1361","132","null","null","99","95","null","null","0","null","132","null","7","12","null","null","18","28","null","null","0","null","132","null","82","null","80","null","28","30","null","null","32","43","null","null","38","null","43","null","10","18","null","null","113","null","75","null","211","86","null","null","208","68","null","null","125","null","73","null","258","111","null","null","132","null","61","null",
"1400000US04013612600","Census Tract 6126, Maricopa County, Arizona","721","95","null","null","40","42","null","null","4","null","6","null","7","10","null","null","0","132","null","null","78","null","62","null","15","null","17","null","30","35","null","null","0","132","null","null","41","null","35","null","69","53","null","null","36","null","31","null","139","66","null","null","119","67","null","null","25","null","26","null","85","52","null","null","33","null","31","null",
