"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","324","65","null","null","14","null","18","null","28","null","35","null","9","null","11","null","4","null","7","null","42","47","null","null","29","24","null","null","9","null","14","null","2","null","4","null","34","null","33","null","37","32","null","null","38","36","null","null","45","null","28","null","33","null","22","null","0","null","13","null","0","null","13","null","0","13","null","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","388","128","null","null","9","null","14","null","13","null","21","null","50","null","42","null","38","null","41","null","44","39","null","null","24","22","null","null","10","null","17","null","15","null","18","null","0","null","13","null","12","18","null","null","66","49","null","null","64","null","54","null","35","null","44","null","0","null","13","null","0","null","13","null","8","14","null","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","372","105","null","null","26","null","31","null","64","null","56","null","27","null","30","null","53","null","53","null","26","29","null","null","0","19","null","null","53","null","49","null","27","null","28","null","16","null","26","null","9","16","null","null","8","14","null","null","52","null","51","null","0","null","19","null","11","null","18","null","0","null","19","null","0","19","null","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","266","88","null","null","0","null","13","null","11","null","13","null","0","null","13","null","37","null","32","null","39","35","null","null","23","29","null","null","29","null","37","null","27","null","32","null","10","null","19","null","36","42","null","null","30","26","null","null","0","null","13","null","5","null","9","null","0","null","13","null","19","null","31","null","0","13","null","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","449","98","null","null","55","null","58","null","15","null","23","null","34","null","33","null","52","null","38","null","25","26","null","null","42","46","null","null","44","null","36","null","0","null","19","null","0","null","19","null","60","46","null","null","15","25","null","null","71","null","57","null","0","null","19","null","22","null","27","null","0","null","19","null","14","22","null","null",
"1400000US04019004118","Census Tract 41.18, Pima County, Arizona","725","158","null","null","49","null","42","null","7","null","12","null","0","null","13","null","12","null","20","null","5","8","null","null","70","50","null","null","61","null","77","null","32","null","37","null","30","null","45","null","48","44","null","null","194","105","null","null","120","null","86","null","31","null","42","null","66","null","66","null","0","null","13","null","0","13","null","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","2293","213","null","null","61","null","61","null","64","null","46","null","77","null","62","null","44","null","41","null","109","90","null","null","70","50","null","null","85","null","51","null","88","null","51","null","63","null","45","null","278","107","null","null","345","95","null","null","485","null","136","null","160","null","69","null","216","null","96","null","100","null","71","null","48","39","null","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","236","77","null","null","0","null","13","null","34","null","38","null","13","null","23","null","5","null","8","null","0","13","null","null","0","13","null","null","5","null","8","null","11","null","19","null","14","null","22","null","12","18","null","null","18","25","null","null","74","null","58","null","36","null","24","null","11","null","17","null","0","null","13","null","3","6","null","null",
"1400000US04019004121","Census Tract 41.21, Pima County, Arizona","703","142","null","null","0","null","19","null","38","null","39","null","22","null","25","null","42","null","40","null","30","36","null","null","12","18","null","null","72","null","80","null","16","null","25","null","49","null","42","null","77","60","null","null","159","73","null","null","147","null","79","null","9","null","15","null","0","null","19","null","0","null","19","null","30","34","null","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","276","103","null","null","0","null","13","null","7","null","13","null","0","null","13","null","28","null","40","null","17","27","null","null","66","56","null","null","0","null","13","null","0","null","13","null","0","null","13","null","34","36","null","null","60","47","null","null","0","null","13","null","20","null","31","null","0","null","13","null","44","null","46","null","0","13","null","null",
"1400000US04019004125","Census Tract 41.25, Pima County, Arizona","1748","221","null","null","112","null","106","null","105","null","71","null","40","null","38","null","175","null","92","null","145","104","null","null","6","11","null","null","74","null","56","null","111","null","63","null","118","null","68","null","151","82","null","null","125","71","null","null","321","null","108","null","201","null","103","null","18","null","23","null","13","null","22","null","33","37","null","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","1969","162","null","null","90","null","58","null","93","null","55","null","184","null","87","null","238","null","97","null","85","49","null","null","241","105","null","null","158","null","74","null","48","null","37","null","95","null","61","null","150","72","null","null","223","103","null","null","259","null","95","null","38","null","36","null","14","null","23","null","18","null","22","null","35","52","null","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","251","67","null","null","46","null","28","null","16","null","25","null","38","null","33","null","29","null","26","null","7","11","null","null","15","19","null","null","23","null","26","null","0","null","13","null","9","null","13","null","11","17","null","null","18","22","null","null","17","null","18","null","17","null","19","null","5","null","8","null","0","null","13","null","0","13","null","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","630","91","null","null","0","null","13","null","35","null","43","null","57","null","42","null","31","null","28","null","51","36","null","null","48","29","null","null","43","null","37","null","53","null","48","null","0","null","13","null","51","49","null","null","45","40","null","null","113","null","66","null","30","null","34","null","27","null","31","null","46","null","42","null","0","13","null","null",
