"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","1053","164","null","null","77","null","70","null","20","31","null","null","114","62","null","null","35","41","null","null","39","43","null","null","75","54","null","null","23","null","26","null","5","null","11","null","34","28","null","null","91","55","null","null","150","null","85","null","79","null","47","null","122","null","66","null","93","null","69","null","81","75","null","null","15","22","null","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","1714","239","null","null","52","null","42","null","76","65","null","null","163","141","null","null","117","85","null","null","142","85","null","null","134","75","null","null","166","null","81","null","116","null","74","null","118","105","null","null","96","58","null","null","150","null","76","null","161","null","100","null","116","null","85","null","14","null","23","null","61","55","null","null","32","36","null","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","300","85","null","null","25","null","28","null","0","13","null","null","0","13","null","null","7","10","null","null","0","13","null","null","24","26","null","null","32","null","50","null","42","null","26","null","11","18","null","null","56","59","null","null","18","null","22","null","30","null","28","null","32","null","39","null","5","null","9","null","10","16","null","null","8","18","null","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","1810","240","null","null","35","null","46","null","13","21","null","null","72","46","null","null","101","84","null","null","75","56","null","null","71","73","null","null","75","null","70","null","92","null","135","null","194","119","null","null","182","104","null","null","174","null","90","null","355","null","120","null","179","null","82","null","46","null","40","null","91","73","null","null","55","63","null","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","1278","252","null","null","43","null","41","null","11","19","null","null","0","18","null","null","87","55","null","null","180","229","null","null","93","85","null","null","138","null","83","null","80","null","71","null","69","62","null","null","219","126","null","null","67","null","50","null","108","null","69","null","57","null","48","null","26","null","32","null","90","70","null","null","10","17","null","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","1110","159","null","null","193","null","168","null","58","51","null","null","123","75","null","null","59","63","null","null","52","60","null","null","26","27","null","null","31","null","52","null","18","null","19","null","46","65","null","null","147","93","null","null","45","null","48","null","198","null","119","null","57","null","39","null","21","null","22","null","36","35","null","null","0","13","null","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","1073","183","null","null","46","null","53","null","48","39","null","null","100","70","null","null","29","29","null","null","74","51","null","null","102","74","null","null","52","null","42","null","16","null","27","null","71","63","null","null","85","63","null","null","91","null","54","null","160","null","97","null","62","null","52","null","25","null","34","null","35","41","null","null","77","95","null","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","818","162","null","null","21","null","28","null","38","32","null","null","19","22","null","null","69","59","null","null","38","40","null","null","24","29","null","null","40","null","36","null","85","null","75","null","75","58","null","null","58","41","null","null","57","null","44","null","103","null","53","null","85","null","53","null","10","null","15","null","67","72","null","null","29","47","null","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","1455","225","null","null","104","null","103","null","44","45","null","null","104","71","null","null","57","40","null","null","77","57","null","null","101","84","null","null","132","null","116","null","70","null","47","null","240","131","null","null","26","28","null","null","230","null","101","null","169","null","69","null","10","null","18","null","61","null","40","null","23","27","null","null","7","12","null","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","547","154","null","null","86","null","66","null","159","84","null","null","12","18","null","null","0","13","null","null","112","102","null","null","7","11","null","null","26","null","30","null","13","null","21","null","0","13","null","null","27","28","null","null","36","null","32","null","25","null","28","null","14","null","18","null","30","null","38","null","0","13","null","null","0","13","null","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","605","107","null","null","52","null","59","null","42","45","null","null","35","24","null","null","0","13","null","null","33","35","null","null","33","27","null","null","36","null","30","null","51","null","50","null","51","53","null","null","56","37","null","null","102","null","59","null","60","null","47","null","36","null","37","null","18","null","26","null","0","13","null","null","0","13","null","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","707","150","null","null","13","null","20","null","12","15","null","null","6","10","null","null","17","27","null","null","93","66","null","null","27","27","null","null","77","null","56","null","66","null","61","null","19","30","null","null","35","27","null","null","161","null","87","null","68","null","40","null","77","null","52","null","22","null","26","null","0","13","null","null","14","17","null","null",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","437","121","null","null","69","null","57","null","46","35","null","null","88","64","null","null","8","15","null","null","72","60","null","null","40","35","null","null","52","null","55","null","10","null","16","null","33","38","null","null","0","13","null","null","7","null","11","null","12","null","20","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","1177","164","null","null","64","null","63","null","12","21","null","null","41","38","null","null","58","34","null","null","66","48","null","null","71","55","null","null","56","null","55","null","193","null","108","null","95","65","null","null","131","90","null","null","76","null","62","null","102","null","64","null","117","null","84","null","50","null","42","null","26","39","null","null","19","24","null","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","210","74","null","null","8","null","9","null","17","21","null","null","17","21","null","null","35","52","null","null","30","39","null","null","6","7","null","null","14","null","16","null","0","null","13","null","8","14","null","null","26","21","null","null","3","null","4","null","36","null","31","null","3","null","6","null","0","null","13","null","0","13","null","null","7","8","null","null",
